dcf745bb90014cc9956ddf79cc3b7421,Sat Dec 15 17:47:18 2018,#instragram,A new sense of self love art artist conceptart concept artistsoninstagram artoftheday girl blondhair https t co 55dEFExog6,positive,1
e15bcb7043694264ba92fae383f29a95,Sat Dec 15 18:14:04 2018,#youtube,REMASTER https t co ev5YrHQWtN YouTube,neutral,1
e19ae824977d42f58133219cc4eaa40d,Sat Dec 15 18:20:39 2018,#youtube,Check out the preview of I Love The Way That You Love Me Instrumental Version Preview on Youtube https t co ir6mI2uKOS,positive,1
e7da4313bd2441c29bf1de2c270bfcbf,Sat Dec 15 18:20:42 2018,#twitter,RT funny Christmas SelfieSaturday weekendvibes Marketing socialmediamarketing DigitalMarketing business vendor,positive,1
ec5e8e0007474d4a89c7373c0ced17a2,Sat Dec 15 18:24:39 2018,#twitter,RT llc IamAnita D TY Anita Great write up by Erin Hopefully she ll get back in tho that s what d,positive,1
ecb6814b15414000bf9f9b4dfd7aaa01,Sat Dec 15 18:14:06 2018,#linkedin,Code Repository https t co 5ymrQ9MBpa Websites https t co heaDGgdxFe https t co 0fruZlSACi https t co M9rk1XAVLO,neutral,1
ee9abcc82e8d46c8843cfce69d7b8267,Sat Dec 15 18:16:09 2018,#facebook,MultiMedia lyricist video blog Facebook 666 Marketing Advertising 999 gainlate warning change colors https t co KPU8kmNlpO,neutral,1
f2623bd11f17443c9b8469749f0a832f,Sat Dec 15 18:16:09 2018,#youtube,youtube https t co GUWESoGHPy,neutral,1
fbb32aaefe8c40b7bbf483f5a86465e3,Sat Dec 15 17:47:16 2018,#facebook,Facebook Roseville https t co d3xRcTTZzz,neutral,1
ffccf7ee69b7490d8709efa5c6c5a164,Sat Dec 15 18:20:39 2018,#facebook,RT FaceBook https t co ihXsmL1JbO,neutral,1
